saleprice,address,sqft,date,bathrooms,bedrooms,studio,floor
1546634.949,401 east 60th street,1108,2016-11-10,1,1,0,21
2071303.966,401 east 60th street,1563,2004-07-12,2,2,0,21
2767295.265,401 east 60th street,1563,2006-08-02,2,2,0,21
2264075.709,401 east 60th street,1563,2008-09-24,2,2,0,21
2083256.56,401 east 60th street,1569,2004-09-27,2,2,0,22
2020910.285,401 east 60th street,1569,2009-10-05,2,2,0,22
1477006.506,401 east 60th street,1253,2010-03-04,2,2,0,22
2369275.151,401 east 60th street,1562,2005-09-16,2,2,0,22
2085475.438,401 east 60th street,1562,2013-04-04,2,2,0,22
2012487.767,401 east 60th street,1569,2011-05-16,2,2,0,23
2283171.611,401 east 60th street,1569,2015-04-21,2,2,0,23
1907998.181,401 east 60th street,1300,2007-06-01,2,2,0,23
1236091.034,401 east 60th street,1108,2012-10-25,1,1,0,23
1289248.961,401 east 60th street,1108,2014-02-28,1,1,0,24
1941568.654,401 east 60th street,1562,2012-04-03,2,2,0,24
2628458.514,401 east 60th street,1619,2004-07-01,,2,0,25
1905281.479,401 east 60th street,1235,2017-02-09,2,2,0,25
1471164.346,401 east 60th street,1108,2018-11-13,1,2,0,25
2294165.785,401 east 60th street,1562,2004-07-30,2,3,0,25
3918350.896,401 east 60th street,3526,2004-09-14,,2,0,26
3922914.539,401 east 60th street,2548,2015-05-07,4,4,0,27
3477036.946,401 east 60th street,2100,2006-04-06,3,3,0,28
3255940.397,401 east 60th street,2100,2014-03-25,3,3,0,28
1899213.603,401 east 60th street,1527,2011-02-02,3,2,0,28
2308476.542,401 east 60th street,1527,2014-12-22,3,2,0,28
2273725.105,401 east 60th street,1527,2004-10-15,3,2,0,29
2347729.767,401 east 60th street,1527,2007-04-12,3,2,0,29
2665695.745,401 east 60th street,2006,2012-01-17,3,3,0,29
3128399.973,401 east 60th street,2048,2004-05-27,3,3,0,30
3100757.895,401 east 60th street,2048,2009-09-10,3,3,0,30
1988079.842,401 east 60th street,1577,2014-05-16,3,2,0,31
2461711.487,401 east 60th street,1956,2004-01-28,3,3,0,31
1938927.459,401 east 60th street,1490,2010-03-26,3,2,0,32
2379897.927,401 east 60th street,1490,2015-11-10,3,2,0,32
2795262.586,401 east 60th street,1956,2010-02-19,3,3,0,32
2317934.616,401 east 60th street,1527,2014-01-03,3,2,0,33
3329248.967,401 east 60th street,2009,2005-05-18,3,3,0,33
3043543.144,401 east 60th street,2009,2011-06-24,3,3,0,33
3348456.173,401 east 60th street,2048,2005-05-06,3,3,0,34
2244382.228,401 east 60th street,1527,2003-10-01,,2,0,34
2749302.913,401 east 60th street,2006,2004-03-05,,3,0,34
2327708.92,401 east 60th street,1527,2004-11-30,,2,0,35
2950750.735,401 east 60th street,1956,2015-02-27,3,3,0,35
3273365.769,401 east 60th street,2413,2010-03-08,3,4,0,36
4441229.927,401 east 60th street,2413,2015-09-30,3,4,0,36
1420112.934,401 east 60th street,1160,2017-07-11,2,1,0,36
2517433.993,401 east 60th street,1956,2004-03-03,,3,0,36
2959863.861,401 east 60th street,2048,2004-04-14,3,3,0,37
3108887.777,401 east 60th street,2048,2010-05-28,3,3,0,37
2635434.154,401 east 60th street,1560,2005-11-07,3,3,0,37
2243760.356,401 east 60th street,1560,2009-08-14,3,3,0,37
2484558.848,401 east 60th street,1560,2016-05-16,3,3,0,37
2966821.22,401 east 60th street,1959,2013-09-24,3,3,0,37
2244382.228,401 east 60th street,,2003-10-01,,2,0,38
6572201.933,401 east 60th street,1998,2006-06-20,3,3,0,38
4921524.999,401 east 60th street,1998,2012-04-24,3,3,0,38
3307110.459,401 east 60th street,1959,2004-04-21,3,3,0,38
3297587.637,401 east 60th street,1959,2004-12-29,3,3,0,38
2782050.164,401 east 60th street,1959,2013-01-03,3,3,0,38
1244965.873,401 east 60th street,1125,2010-10-01,2,2,0,3
1496679.041,401 east 60th street,1125,2013-09-27,2,2,0,3
2327483.949,401 east 60th street,1548,2010-02-25,2,2,0,3
1358700.05,401 east 60th street,3500,2006-04-20,5,5,0,4
2194095.562,401 east 60th street,1598,2005-07-29,2,2,0,4
1027432.412,401 east 60th street,1121,2004-05-14,2,2,0,5
1281370.092,401 east 60th street,1121,2014-03-28,2,2,0,5
1304256.944,401 east 60th street,1121,2018-10-18,2,2,0,5
1375672.67,401 east 60th street,1100,2007-06-25,1,1,0,5
1322127.474,401 east 60th street,1100,2014-12-08,1,1,0,5
1518174.333,401 east 60th street,2648,2003-07-18,4,4,0,5
1646805.406,401 east 60th street,2648,2010-09-16,4,4,0,5
1074398.561,401 east 60th street,1121,2010-09-13,2,1,0,6
1218519.388,401 east 60th street,1253,2003-06-26,2,2,0,6
1584131.953,401 east 60th street,1253,2007-01-03,2,2,0,6
998621.3391,401 east 60th street,1108,2003-07-17,1,2,0,6
1183945.544,401 east 60th street,1108,2004-04-19,1,2,0,6
1453779.449,401 east 60th street,1108,2005-08-03,1,2,0,6
1252763.413,401 east 60th street,1108,2014-08-11,1,2,0,6
1344504.39,401 east 60th street,1103,2005-05-26,2,2,0,7
1399215.449,401 east 60th street,1103,2007-11-08,2,2,0,7
1307627.676,401 east 60th street,1103,2014-03-06,2,2,0,7
1638778.544,401 east 60th street,1548,2011-07-15,2,2,0,7
2069200.759,401 east 60th street,,2003-08-25,,2,0,8
1076454.193,401 east 60th street,1171,2009-05-27,2,2,0,8
1352111.338,401 east 60th street,1171,2014-10-02,2,2,0,8
1130680.557,401 east 60th street,1108,2010-07-14,2,2,0,8
1448001.671,401 east 60th street,1108,2016-04-15,2,2,0,8
1928410.212,401 east 60th street,1562,2004-07-13,2,2,0,8
2089050.018,401 east 60th street,1562,2007-08-15,2,2,0,8
1763375.559,401 east 60th street,1562,2012-05-21,2,2,0,8
2294568.419,401 east 60th street,1562,2015-06-18,2,2,0,8
1036874.057,401 east 60th street,1121,2003-05-12,2,2,0,9
1141095.798,401 east 60th street,1171,2011-07-14,2,2,0,9
1540368.456,401 east 60th street,1253,2004-07-28,2,2,0,9
1658792.434,401 east 60th street,1253,2017-10-24,2,2,0,9
1830784.543,401 east 60th street,1598,2013-07-01,,2,0,9
6145031.847,401 east 60th street,2500,2015-11-04,2,2,0,0
1061871.021,115 east 61st street,,2004-07-15,,,0,7
415857.9619,150 east 61st street,600,2006-03-21,1,,1,10
489877.8428,150 east 61st street,600,2009-12-16,1,,1,10
872802.4892,150 east 61st street,1450,2011-12-07,2,2,0,10
1258018.844,150 east 61st street,1450,2014-04-17,2,2,0,10
850699.0164,150 east 61st street,1000,2014-07-18,1,1,0,10
1278623.982,150 east 61st street,1500,2008-05-28,2,2,0,10
642011.5764,150 east 61st street,1000,2013-01-16,1,2,0,10
1052116.248,150 east 61st street,,2005-10-18,1,1,0,10
481827.94,150 east 61st street,600,2015-04-02,1,1,0,10
1296332.96,150 east 61st street,1500,2019-03-26,2,2,0,11
777057.8413,150 east 61st street,,2006-07-17,1,1,0,11
1028375.117,150 east 61st street,,2018-03-28,1,1,0,11
1450552.469,150 east 61st street,,2005-12-02,2,2,0,11
1869639.05,150 east 61st street,,2017-08-24,2,2,0,11
589676.327,150 east 61st street,,2012-12-18,1,1,0,11
892241.3948,150 east 61st street,1400,2012-06-12,2,2,0,11
1103172.622,150 east 61st street,2000,2004-05-26,3,4,0,11
1674180.957,150 east 61st street,2000,2014-01-07,3,4,0,11
598331.1171,150 east 61st street,,2010-11-30,,1,0,12
1049451.833,150 east 61st street,1000,2005-04-26,1,1,0,12
680808.123,150 east 61st street,1000,2012-12-13,1,1,0,12
929421.4784,150 east 61st street,1000,2013-12-11,1,1,0,12
1014759.616,150 east 61st street,1000,2017-04-10,1,1,0,12
1182401.5,150 east 61st street,1375,2018-09-05,2,2,0,12
401928.2616,150 east 61st street,,2014-08-13,1,,1,12
679072.2944,150 east 61st street,,2010-10-01,1,1,0,14
1536019.185,150 east 61st street,,2015-07-31,2,2,0,14
1020846.307,150 east 61st street,,2004-05-26,1,1,0,14
435050.1817,150 east 61st street,,2007-11-21,1,1,0,14
538163.2881,150 east 61st street,,2014-06-26,1,1,0,14
416156.1209,150 east 61st street,,2005-05-02,1,1,0,14
522373.3933,150 east 61st street,,2016-11-01,1,1,0,14
417740.6187,150 east 61st street,625,2005-09-08,1,1,0,15
773883.2844,150 east 61st street,1000,2009-05-27,1,2,0,15
516664.8211,150 east 61st street,625,2015-09-17,1,1,0,16
1625175.366,150 east 61st street,1950,2012-03-22,3,3,0,16
801773.8785,150 east 61st street,1800,2013-05-30,3,3,0,16
455689.8968,150 east 61st street,650,2010-07-09,1,1,0,2
528285.8246,150 east 61st street,600,2015-05-28,1,,1,2
738900.149,150 east 61st street,1000,2006-05-31,1,1,0,2
1174465.699,150 east 61st street,1600,2014-08-26,2,2,0,2
538059.3436,150 east 61st street,1000,2004-06-09,2,2,0,2
848485.4965,150 east 61st street,1000,2007-02-13,2,2,0,2
574228.6294,150 east 61st street,1000,2012-03-09,2,2,0,2
1100152.367,150 east 61st street,,2006-09-01,1,1,0,2
414869.8248,150 east 61st street,600,2014-03-04,1,,1,2
1185084.172,150 east 61st street,1520,2019-02-05,2,3,0,3
569714.4266,150 east 61st street,,2011-04-28,1,1,0,3
921218.7474,150 east 61st street,,2005-01-19,1,1,0,3
2072720.163,150 east 61st street,,2007-11-07,1,1,0,3
414869.8248,150 east 61st street,,2014-03-18,1,,1,3
447814.0496,150 east 61st street,600,2018-08-08,1,1,0,3
1252562.969,150 east 61st street,1400,2014-07-24,2,2,0,4
852640.8935,150 east 61st street,,2016-12-13,1,1,0,4
817335.3629,150 east 61st street,1021,2013-09-26,1,1,0,4
1123227.646,150 east 61st street,1021,2016-05-09,1,1,0,4
1141793.432,150 east 61st street,,2016-04-19,2,2,0,4
437987.6325,150 east 61st street,600,2005-12-28,1,1,0,5
459371.54,150 east 61st street,600,2009-09-15,1,1,0,5
405192.5306,150 east 61st street,600,2014-02-25,1,1,0,5
531842.1252,150 east 61st street,600,2005-12-22,1,1,0,5
861242.2042,150 east 61st street,,2016-02-11,1,1,0,5
1028874.452,150 east 61st street,,2004-06-02,1,1,0,5
1301121.642,150 east 61st street,1500,2013-06-28,2,3,0,5
447936.7579,150 east 61st street,600,2005-06-29,1,1,0,5
527187.428,150 east 61st street,,2017-04-04,1,1,0,6
421725.074,150 east 61st street,575,2006-09-12,1,,1,6
435254.5342,150 east 61st street,575,2009-09-24,1,,1,6
402003.36,150 east 61st street,575,2012-11-29,1,,1,6
1245136.27,150 east 61st street,1600,2005-11-01,2,2,0,6
1315860.814,150 east 61st street,1600,2007-06-13,2,2,0,6
804003.2432,150 east 61st street,1500,2003-11-13,2,2,0,6
1199484.551,150 east 61st street,1500,2010-11-10,2,2,0,6
1131525.17,150 east 61st street,,2004-12-10,2,2,0,6
1294261.282,150 east 61st street,,2007-04-04,2,2,0,6
900261.8742,150 east 61st street,,2011-03-03,2,2,0,6
1133850.728,150 east 61st street,,2005-02-04,1,1,0,6
476927.5906,150 east 61st street,650,2018-03-14,1,,1,7
1107043.702,150 east 61st street,1400,2005-06-08,2,2,0,7
641419.1028,150 east 61st street,,2013-05-08,1,1,0,7
2230118.727,150 east 61st street,1527,2017-11-14,2,2,0,7
698691.1653,150 east 61st street,,2003-08-25,1,1,0,7
1010820.353,150 east 61st street,,2007-06-21,1,1,0,7
790977.2558,150 east 61st street,1400,2011-12-13,2,2,0,7
1133106.317,150 east 61st street,1300,2018-07-13,2,3,0,7
469633.9699,150 east 61st street,600,2005-08-02,1,,1,7
424589.7989,150 east 61st street,600,2013-09-27,1,,1,7
498942.7131,150 east 61st street,600,2015-03-18,1,,1,7
473141.0347,150 east 61st street,,2005-10-26,1,1,0,7
850247.3257,150 east 61st street,1400,2011-03-22,2,2,0,8
755962.3838,150 east 61st street,,2008-11-24,1,1,0,8
1479964.801,150 east 61st street,1500,2013-10-02,1,2,0,8
1071503.789,150 east 61st street,2400,2004-04-14,2,2,0,8
954341.3098,150 east 61st street,2400,2012-07-10,2,2,0,8
2850542.971,150 east 61st street,2400,2014-11-25,2,2,0,8
412658.6006,150 east 61st street,600,2010-12-10,1,,1,8
520449.8368,150 east 61st street,600,2015-06-18,1,,1,8
486524.2388,150 east 61st street,625,2016-11-29,1,1,0,9
1229088.223,150 east 61st street,1400,2017-04-12,2,2,0,9
835041.9793,150 east 61st street,1000,2014-07-23,1,2,0,9
1117760.553,150 east 61st street,1000,2017-05-05,1,2,0,9
803900.195,150 east 61st street,1000,2009-09-15,1,1,0,9
579471.2032,150 east 61st street,1000,2012-09-25,1,1,0,9
1308298.142,150 east 61st street,1350,2006-06-06,2,2,0,9
1239356.482,150 east 61st street,1350,2016-11-09,2,2,0,9
485517.9137,150 east 61st street,,2013-05-13,2,2,0,9
1130242.102,150 east 61st street,1150,2005-11-29,2,2,0,9
640053.3928,150 east 61st street,1150,2014-01-14,2,2,0,9
923913.0169,150 east 61st street,1150,2014-08-06,2,2,0,9
1390897.648,150 east 61st street,1150,2015-04-28,2,2,0,9
496883.6372,150 east 61st street,,2014-11-13,1,1,0,0
4487643.797,150 east 61st street,,2014-11-13,1,3,0,0
1144085.512,150 east 61st street,2400,2011-05-10,3,4,0,0
1219482.263,166 east 61st street,1450,2008-03-27,2,2,0,10
1477160.294,166 east 61st street,1450,2017-06-27,2,2,0,10
846943.966,166 east 61st street,975,2017-11-29,1,1,0,10
2250591.734,166 east 61st street,2200,2003-08-11,3,4,0,11
2741122.196,166 east 61st street,2200,2017-06-14,3,4,0,11
616846.099,166 east 61st street,975,2011-03-07,1,2,0,11
1062946.274,166 east 61st street,975,2017-06-22,1,2,0,11
650790.4269,166 east 61st street,,2007-07-19,1,1,0,11
630804.6579,166 east 61st street,,2015-05-04,1,1,0,11
494638.1455,166 east 61st street,,2004-12-29,1,1,0,11
1015129.811,166 east 61st street,975,2017-05-11,1,1,0,12
1264961.65,166 east 61st street,165925,2010-12-20,2,2,0,12
469586.2787,166 east 61st street,580,2013-03-26,1,,1,14
1110561.287,166 east 61st street,1600,2012-08-08,2,2,0,14
1777703.08,166 east 61st street,2000,2006-07-20,3,3,0,15
1174421.188,166 east 61st street,,2016-02-04,1,1,0,15
487583.2287,166 east 61st street,165925,2010-03-25,1,,1,15
1184860.487,166 east 61st street,,2016-02-05,1,1,0,15
484619.1171,166 east 61st street,525,2016-06-01,1,,1,15
634071.4883,166 east 61st street,,2011-05-26,1,1,0,16
1436952.984,166 east 61st street,,2013-07-09,2,2,0,16
521280.0855,166 east 61st street,550,2015-10-29,1,,1,16
492169.8472,166 east 61st street,,2017-08-24,1,,1,16
821724.9056,166 east 61st street,,2008-02-05,1,1,0,17
1578980.052,166 east 61st street,1400,2008-07-07,2,2,0,17
477101.7555,166 east 61st street,800,2012-12-27,1,1,0,18
634071.4883,166 east 61st street,,2011-05-25,2,2,0,18
2605830.562,166 east 61st street,,2016-01-05,2,2,0,18
1193695.763,166 east 61st street,,2004-02-25,2,2,0,18
1650724.344,166 east 61st street,,2014-10-10,2,2,0,18
1064137.367,166 east 61st street,,2011-06-14,2,2,0,18
1069571.483,166 east 61st street,1500,2010-05-03,2,2,0,19
817188.0741,166 east 61st street,,2014-04-15,1,1,0,19
1029253.225,166 east 61st street,1550,2012-12-21,2,2,0,19
1177606.401,166 east 61st street,1550,2013-10-21,2,2,0,19
592649.9695,166 east 61st street,508,2018-01-08,1,,1,1
2233506.974,166 east 61st street,,2017-06-26,3,3,0,20
990000,166 east 61st street,,2017-12-13,3,3,0,20
406460.8265,166 east 61st street,,2012-05-02,1,,1,3
495000,166 east 61st street,,2017-12-06,1,,1,3
495948.1742,166 east 61st street,550,2014-10-02,1,,1,4
517959.0205,166 east 61st street,550,2016-04-20,1,,1,4
1044181.615,166 east 61st street,1200,2006-06-06,2,2,0,4
1082598.884,166 east 61st street,1200,2012-01-19,2,2,0,4
957617.7472,166 east 61st street,,2003-04-10,2,3,0,4
470954.9024,166 east 61st street,550,2007-03-02,1,,1,5
541568.723,166 east 61st street,550,2015-08-25,1,,1,5
489262.2054,166 east 61st street,,2006-09-08,1,,1,5
498942.7131,166 east 61st street,,2015-03-18,1,,1,5
448238.8749,166 east 61st street,,2005-10-17,1,1,0,5
1135218.887,166 east 61st street,1400,2010-02-01,2,2,0,5
1539608.649,166 east 61st street,1400,2014-07-17,2,2,0,5
1515923.554,166 east 61st street,1400,2017-08-10,2,2,0,5
429924.7273,166 east 61st street,,2004-03-10,1,1,0,5
432385.4651,166 east 61st street,,2004-08-31,1,1,0,6
556869.9899,166 east 61st street,,2005-12-21,1,1,0,6
435701.9441,166 east 61st street,,2011-02-03,1,1,0,6
796955.8977,166 east 61st street,800,2017-06-28,1,1,0,6
513153.7084,166 east 61st street,,2017-05-25,1,,1,6
424897.2683,166 east 61st street,,2004-02-11,1,1,0,6
595414.2889,166 east 61st street,,2018-03-01,,1,0,7
669024.3321,166 east 61st street,1050,2003-10-29,1,1,0,7
1039665.168,166 east 61st street,1050,2005-10-31,1,1,0,7
926584.2589,166 east 61st street,1050,2013-11-21,1,1,0,7
884801.8255,166 east 61st street,1050,2018-08-08,1,1,0,7
453929.3348,166 east 61st street,,2006-04-26,1,1,0,7
568820.728,166 east 61st street,,2016-04-28,1,,1,7
520123.7801,166 east 61st street,,2016-01-12,1,,1,8
418505.9681,166 east 61st street,,2009-07-20,1,,1,8
721739.4583,166 east 61st street,,2018-07-11,1,1,0,8
533282.0804,166 east 61st street,,2017-04-07,1,1,0,8
1540281.716,166 east 61st street,,2016-03-29,2,2,0,8
485531.5791,166 east 61st street,600,2008-10-29,1,,1,9
501025.1876,166 east 61st street,600,2014-07-21,1,,1,9
1287297.631,166 east 61st street,,2006-03-29,2,2,0,9
858474.6886,166 east 61st street,,2019-01-11,1,1,0,9
473662.2799,166 east 61st street,600,2013-07-30,1,,1,9
610123.2741,166 east 61st street,600,2016-12-21,1,,1,9
447789.0617,166 east 61st street,620,2006-01-18,1,1,0,9
544582.289,166 east 61st street,620,2014-03-24,1,1,0,9
563533.9895,166 east 61st street,634,2007-05-22,1,1,0,9
517537.598,166 east 61st street,634,2019-01-17,1,1,0,9
469691.6703,166 east 61st street,615,2010-10-20,1,,1,9
599307.4808,166 east 61st street,615,2017-04-14,1,,1,9
409672.4617,166 east 61st street,165925,2004-07-08,2,2,0,0
1142545.835,166 east 61st street,165925,2004-08-16,2,2,0,0
5879203.485,166 east 61st street,165925,2004-10-27,2,2,0,0
1266061.588,166 east 61st street,165925,2005-02-28,2,2,0,0
467375.3357,166 east 61st street,165925,2005-05-04,2,2,0,0
1407801.239,166 east 61st street,165925,2005-06-30,2,2,0,0
853305.3289,166 east 61st street,165925,2005-08-30,2,2,0,0
481786.3958,166 east 61st street,165925,2005-11-07,2,2,0,0
542244.8381,166 east 61st street,165925,2006-04-13,2,2,0,0
1182080.914,166 east 61st street,165925,2006-07-17,2,2,0,0
534185.0937,166 east 61st street,165925,2006-09-21,2,2,0,0
1647790.99,166 east 61st street,165925,2006-12-22,2,2,0,0
595739.3575,166 east 61st street,165925,2007-05-23,2,2,0,0
704308.2916,166 east 61st street,165925,2007-08-03,2,2,0,0
488955.458,166 east 61st street,165925,2008-02-20,2,2,0,0
527703.4314,166 east 61st street,165925,2008-12-18,2,2,0,0
593369.2044,166 east 61st street,165925,2009-02-03,2,2,0,0
415495.8797,166 east 61st street,165925,2009-06-03,2,2,0,0
430791.8075,166 east 61st street,165925,2009-11-19,2,2,0,0
433138.2881,166 east 61st street,165925,2010-01-11,2,2,0,0
563958.6878,166 east 61st street,165925,2010-11-15,2,2,0,0
896537.5692,166 east 61st street,165925,2011-01-19,2,2,0,0
1177167.502,166 east 61st street,165925,2011-06-02,2,2,0,0
417299.7818,166 east 61st street,165925,2012-05-31,2,2,0,0
1908407.022,166 east 61st street,165925,2012-12-17,2,2,0,0
457696.1357,166 east 61st street,165925,2013-07-09,2,2,0,0
1055632.691,166 east 61st street,165925,2013-12-16,2,2,0,0
941941.0776,166 east 61st street,165925,2014-02-04,2,2,0,0
1311484.645,166 east 61st street,165925,2014-04-10,2,2,0,0
617661.6823,166 east 61st street,165925,2015-02-26,2,2,0,0
943902.0085,166 east 61st street,165925,2015-06-09,2,2,0,0
832053.7821,166 east 61st street,165925,2015-07-28,2,2,0,0
1873562.331,166 east 61st street,165925,2015-09-30,2,2,0,0
859924.0854,166 east 61st street,165925,2016-01-26,2,2,0,0
643487.8553,166 east 61st street,165925,2016-09-01,2,2,0,0
1020846.307,167 east 61st street,,2004-05-11,5,2,0,10
3073152.893,167 east 61st street,,2005-05-27,1,1,0,10
898457.7663,167 east 61st street,980,2006-09-07,1,1,0,10
1029128.602,167 east 61st street,1400,2012-11-28,2,2,0,10
2091374.712,167 east 61st street,1400,2017-06-15,2,2,0,10
1277213.199,167 east 61st street,,2006-08-28,2,2,0,11
1326133.334,167 east 61st street,,2013-10-28,2,2,0,11
